time,1m_open,1m_high,1m_low,1m_close,5m_open,5m_high,5m_low,5m_close,15m_open,15m_high,15m_low,15m_close
2026-04-09 16:04:00,2227.03,2227.33,2224.37,2225.53,2217.59,2229.82,2217.59,2225.53,2217.59,2229.82,2214.63,2214.85
2026-04-09 16:05:00,2225.49,2225.49,2221.09,2221.83,2225.49,2225.49,2215.33,2215.34,2217.59,2229.82,2214.63,2214.85
2026-04-09 16:06:00,2221.77,2221.77,2218.07,2219.52,2225.49,2225.49,2215.33,2215.34,2217.59,2229.82,2214.63,2214.85
2026-04-09 16:07:00,2219.46,2220.98,2217.75,2217.9,2225.49,2225.49,2215.33,2215.34,2217.59,2229.82,2214.63,2214.85
2026-04-09 16:08:00,2217.86,2219.34,2216.05,2218.49,2225.49,2225.49,2215.33,2215.34,2217.59,2229.82,2214.63,2214.85
2026-04-09 16:09:00,2218.74,2219.73,2215.33,2215.34,2225.49,2225.49,2215.33,2215.34,2217.59,2229.82,2214.63,2214.85
2026-04-09 16:10:00,2215.11,2218.2,2215.07,2216.52,2215.11,2221.95,2214.63,2214.85,2217.59,2229.82,2214.63,2214.85
2026-04-09 16:11:00,2216.63,2218.3,2215.93,2217.81,2215.11,2221.95,2214.63,2214.85,2217.59,2229.82,2214.63,2214.85
2026-04-09 16:12:00,2217.88,2221.95,2217.7,2219.59,2215.11,2221.95,2214.63,2214.85,2217.59,2229.82,2214.63,2214.85
2026-04-09 16:13:00,2219.8,2221.8,2218.69,2218.69,2215.11,2221.95,2214.63,2214.85,2217.59,2229.82,2214.63,2214.85
2026-04-09 16:14:00,2218.64,2218.64,2214.63,2214.85,2215.11,2221.95,2214.63,2214.85,2217.59,2229.82,2214.63,2214.85
2026-04-09 16:15:00,2214.78,2216.81,2212.63,2215.64,2214.78,2221.28,2212.63,2218.63,2214.78,2221.28,2209.13,2209.54
2026-04-09 16:16:00,2215.67,2218.38,2215.67,2218.38,2214.78,2221.28,2212.63,2218.63,2214.78,2221.28,2209.13,2209.54
2026-04-09 16:17:00,2218.43,2221.28,2217.65,2217.65,2214.78,2221.28,2212.63,2218.63,2214.78,2221.28,2209.13,2209.54
2026-04-09 16:18:00,2217.47,2218.44,2217.4,2217.46,2214.78,2221.28,2212.63,2218.63,2214.78,2221.28,2209.13,2209.54
2026-04-09 16:19:00,2217.54,2220.23,2217.54,2218.63,2214.78,2221.28,2212.63,2218.63,2214.78,2221.28,2209.13,2209.54
2026-04-09 16:20:00,2218.63,2219.25,2217.7,2217.7,2218.63,2219.25,2210.47,2211.15,2214.78,2221.28,2209.13,2209.54
2026-04-09 16:21:00,2217.75,2217.86,2213.22,2214.27,2218.63,2219.25,2210.47,2211.15,2214.78,2221.28,2209.13,2209.54
2026-04-09 16:22:00,2214.4,2214.66,2212.31,2212.55,2218.63,2219.25,2210.47,2211.15,2214.78,2221.28,2209.13,2209.54
2026-04-09 16:23:00,2212.55,2213.78,2210.47,2211.05,2218.63,2219.25,2210.47,2211.15,2214.78,2221.28,2209.13,2209.54
2026-04-09 16:24:00,2210.66,2211.93,2210.61,2211.15,2218.63,2219.25,2210.47,2211.15,2214.78,2221.28,2209.13,2209.54
2026-04-09 16:25:00,2211.18,2214.14,2211.18,2213.66,2211.18,2214.14,2209.13,2209.54,2214.78,2221.28,2209.13,2209.54
2026-04-09 16:26:00,2213.64,2213.64,2212.25,2212.68,2211.18,2214.14,2209.13,2209.54,2214.78,2221.28,2209.13,2209.54
2026-04-09 16:27:00,2212.76,2212.95,2210.37,2210.37,2211.18,2214.14,2209.13,2209.54,2214.78,2221.28,2209.13,2209.54
2026-04-09 16:28:00,2210.4,2212.74,2209.13,2212.09,2211.18,2214.14,2209.13,2209.54,2214.78,2221.28,2209.13,2209.54
2026-04-09 16:29:00,2212.04,2212.11,2209.54,2209.54,2211.18,2214.14,2209.13,2209.54,2214.78,2221.28,2209.13,2209.54
2026-04-09 16:30:00,2209.39,2209.96,2206.93,2208.27,2209.39,2210.22,2204.0,2204.12,2209.39,2210.22,2194.26,2202.38
2026-04-09 16:31:00,2208.49,2210.22,2207.96,2208.6,2209.39,2210.22,2204.0,2204.12,2209.39,2210.22,2194.26,2202.38
2026-04-09 16:32:00,2208.57,2209.11,2207.35,2207.35,2209.39,2210.22,2204.0,2204.12,2209.39,2210.22,2194.26,2202.38
2026-04-09 16:33:00,2207.34,2207.35,2204.0,2204.25,2209.39,2210.22,2204.0,2204.12,2209.39,2210.22,2194.26,2202.38
2026-04-09 16:34:00,2204.54,2205.56,2204.05,2204.12,2209.39,2210.22,2204.0,2204.12,2209.39,2210.22,2194.26,2202.38
2026-04-09 16:35:00,2204.15,2205.67,2203.95,2205.53,2204.15,2206.64,2194.26,2198.06,2209.39,2210.22,2194.26,2202.38
2026-04-09 16:36:00,2205.35,2206.2,2204.05,2206.2,2204.15,2206.64,2194.26,2198.06,2209.39,2210.22,2194.26,2202.38
2026-04-09 16:37:00,2206.48,2206.64,2204.05,2204.13,2204.15,2206.64,2194.26,2198.06,2209.39,2210.22,2194.26,2202.38
2026-04-09 16:38:00,2204.04,2204.38,2195.93,2198.47,2204.15,2206.64,2194.26,2198.06,2209.39,2210.22,2194.26,2202.38
2026-04-09 16:39:00,2198.36,2198.36,2194.26,2198.06,2204.15,2206.64,2194.26,2198.06,2209.39,2210.22,2194.26,2202.38
2026-04-09 16:40:00,2198.15,2200.8,2198.15,2199.99,2198.15,2202.65,2196.58,2202.38,2209.39,2210.22,2194.26,2202.38
2026-04-09 16:41:00,2200.01,2200.5,2197.76,2198.18,2198.15,2202.65,2196.58,2202.38,2209.39,2210.22,2194.26,2202.38
2026-04-09 16:42:00,2198.16,2200.52,2196.58,2200.01,2198.15,2202.65,2196.58,2202.38,2209.39,2210.22,2194.26,2202.38
2026-04-09 16:43:00,2200.01,2201.7,2199.88,2200.29,2198.15,2202.65,2196.58,2202.38,2209.39,2210.22,2194.26,2202.38
2026-04-09 16:44:00,2200.44,2202.65,2200.44,2202.38,2198.15,2202.65,2196.58,2202.38,2209.39,2210.22,2194.26,2202.38
2026-04-09 16:45:00,2202.64,2203.5,2200.91,2201.24,2202.64,2203.5,2192.66,2195.74,2202.64,2208.14,2192.66,2207.9
2026-04-09 16:46:00,2201.1,2201.1,2197.67,2197.72,2202.64,2203.5,2192.66,2195.74,2202.64,2208.14,2192.66,2207.9
2026-04-09 16:47:00,2197.72,2197.72,2194.27,2194.56,2202.64,2203.5,2192.66,2195.74,2202.64,2208.14,2192.66,2207.9
2026-04-09 16:48:00,2194.56,2195.35,2192.87,2193.77,2202.64,2203.5,2192.66,2195.74,2202.64,2208.14,2192.66,2207.9
2026-04-09 16:49:00,2193.98,2196.31,2192.66,2195.74,2202.64,2203.5,2192.66,2195.74,2202.64,2208.14,2192.66,2207.9
2026-04-09 16:50:00,2195.91,2197.61,2195.13,2197.61,2195.91,2202.19,2195.13,2200.96,2202.64,2208.14,2192.66,2207.9
2026-04-09 16:51:00,2197.47,2200.03,2196.76,2199.0,2195.91,2202.19,2195.13,2200.96,2202.64,2208.14,2192.66,2207.9
2026-04-09 16:52:00,2199.0,2202.19,2198.7,2201.17,2195.91,2202.19,2195.13,2200.96,2202.64,2208.14,2192.66,2207.9
2026-04-09 16:53:00,2201.17,2201.49,2200.17,2201.48,2195.91,2202.19,2195.13,2200.96,2202.64,2208.14,2192.66,2207.9
2026-04-09 16:54:00,2201.34,2201.51,2200.52,2200.96,2195.91,2202.19,2195.13,2200.96,2202.64,2208.14,2192.66,2207.9
2026-04-09 16:55:00,2200.85,2203.35,2200.85,2202.83,2200.85,2208.14,2200.85,2207.9,2202.64,2208.14,2192.66,2207.9
2026-04-09 16:56:00,2202.73,2206.81,2202.73,2205.38,2200.85,2208.14,2200.85,2207.9,2202.64,2208.14,2192.66,2207.9
2026-04-09 16:57:00,2205.38,2206.49,2203.93,2205.64,2200.85,2208.14,2200.85,2207.9,2202.64,2208.14,2192.66,2207.9
2026-04-09 16:58:00,2205.58,2206.22,2205.01,2206.11,2200.85,2208.14,2200.85,2207.9,2202.64,2208.14,2192.66,2207.9
2026-04-09 16:59:00,2206.45,2208.14,2206.25,2207.9,2200.85,2208.14,2200.85,2207.9,2202.64,2208.14,2192.66,2207.9
2026-04-09 17:00:00,2207.85,2210.12,2206.95,2209.75,2207.85,2221.15,2206.95,2219.11,2207.85,2224.55,2206.95,2223.49
2026-04-09 17:01:00,2209.97,2214.88,2209.96,2212.04,2207.85,2221.15,2206.95,2219.11,2207.85,2224.55,2206.95,2223.49
2026-04-09 17:02:00,2212.26,2213.68,2212.07,2212.56,2207.85,2221.15,2206.95,2219.11,2207.85,2224.55,2206.95,2223.49
2026-04-09 17:03:00,2212.57,2221.15,2212.57,2215.82,2207.85,2221.15,2206.95,2219.11,2207.85,2224.55,2206.95,2223.49
2026-04-09 17:04:00,2216.03,2219.64,2214.58,2219.11,2207.85,2221.15,2206.95,2219.11,2207.85,2224.55,2206.95,2223.49
2026-04-09 17:05:00,2219.21,2219.42,2215.67,2216.23,2219.21,2222.0,2215.67,2219.38,2207.85,2224.55,2206.95,2223.49
2026-04-09 17:06:00,2216.42,2220.65,2216.42,2218.14,2219.21,2222.0,2215.67,2219.38,2207.85,2224.55,2206.95,2223.49
2026-04-09 17:07:00,2218.26,2219.93,2217.43,2219.0,2219.21,2222.0,2215.67,2219.38,2207.85,2224.55,2206.95,2223.49
2026-04-09 17:08:00,2219.0,2221.21,2218.82,2221.12,2219.21,2222.0,2215.67,2219.38,2207.85,2224.55,2206.95,2223.49
2026-04-09 17:09:00,2221.3,2222.0,2219.38,2219.38,2219.21,2222.0,2215.67,2219.38,2207.85,2224.55,2206.95,2223.49
2026-04-09 17:10:00,2219.27,2222.75,2219.04,2221.56,2219.27,2224.55,2219.04,2223.49,2207.85,2224.55,2206.95,2223.49
2026-04-09 17:11:00,2221.43,2224.55,2220.72,2222.66,2219.27,2224.55,2219.04,2223.49,2207.85,2224.55,2206.95,2223.49
2026-04-09 17:12:00,2222.49,2224.2,2221.89,2222.07,2219.27,2224.55,2219.04,2223.49,2207.85,2224.55,2206.95,2223.49
2026-04-09 17:13:00,2221.95,2222.88,2220.06,2221.49,2219.27,2224.55,2219.04,2223.49,2207.85,2224.55,2206.95,2223.49
2026-04-09 17:14:00,2221.59,2223.49,2220.78,2223.49,2219.27,2224.55,2219.04,2223.49,2207.85,2224.55,2206.95,2223.49
2026-04-09 17:15:00,2223.54,2225.15,2221.89,2224.35,2223.54,2225.32,2218.27,2219.19,2223.54,2225.32,2211.68,2214.98
2026-04-09 17:16:00,2224.36,2225.32,2221.38,2221.69,2223.54,2225.32,2218.27,2219.19,2223.54,2225.32,2211.68,2214.98
2026-04-09 17:17:00,2221.52,2223.1,2221.0,2221.7,2223.54,2225.32,2218.27,2219.19,2223.54,2225.32,2211.68,2214.98
2026-04-09 17:18:00,2221.72,2222.25,2218.27,2219.35,2223.54,2225.32,2218.27,2219.19,2223.54,2225.32,2211.68,2214.98
2026-04-09 17:19:00,2219.57,2220.87,2218.74,2219.19,2223.54,2225.32,2218.27,2219.19,2223.54,2225.32,2211.68,2214.98
2026-04-09 17:20:00,2219.26,2220.87,2218.25,2218.25,2219.26,2220.87,2214.01,2216.16,2223.54,2225.32,2211.68,2214.98
2026-04-09 17:21:00,2218.15,2218.15,2214.01,2215.78,2219.26,2220.87,2214.01,2216.16,2223.54,2225.32,2211.68,2214.98
2026-04-09 17:22:00,2215.64,2217.75,2214.4,2217.75,2219.26,2220.87,2214.01,2216.16,2223.54,2225.32,2211.68,2214.98
2026-04-09 17:23:00,2217.66,2217.72,2215.4,2216.12,2219.26,2220.87,2214.01,2216.16,2223.54,2225.32,2211.68,2214.98
2026-04-09 17:24:00,2216.1,2216.55,2215.36,2216.16,2219.26,2220.87,2214.01,2216.16,2223.54,2225.32,2211.68,2214.98
2026-04-09 17:25:00,2216.17,2216.5,2215.25,2216.39,2216.17,2216.94,2211.68,2214.98,2223.54,2225.32,2211.68,2214.98
2026-04-09 17:26:00,2216.4,2216.94,2212.65,2213.16,2216.17,2216.94,2211.68,2214.98,2223.54,2225.32,2211.68,2214.98
2026-04-09 17:27:00,2213.16,2213.52,2211.68,2213.27,2216.17,2216.94,2211.68,2214.98,2223.54,2225.32,2211.68,2214.98
2026-04-09 17:28:00,2213.27,2213.67,2212.11,2213.4,2216.17,2216.94,2211.68,2214.98,2223.54,2225.32,2211.68,2214.98
2026-04-09 17:29:00,2213.43,2215.19,2212.46,2214.98,2216.17,2216.94,2211.68,2214.98,2223.54,2225.32,2211.68,2214.98
2026-04-09 17:30:00,2215.07,2215.07,2207.63,2208.26,2215.07,2215.07,2205.82,2209.75,2215.07,2224.44,2205.82,2220.38
2026-04-09 17:31:00,2208.32,2208.96,2205.82,2206.86,2215.07,2215.07,2205.82,2209.75,2215.07,2224.44,2205.82,2220.38
2026-04-09 17:32:00,2206.62,2209.67,2206.38,2209.67,2215.07,2215.07,2205.82,2209.75,2215.07,2224.44,2205.82,2220.38
2026-04-09 17:33:00,2209.73,2210.33,2207.09,2207.09,2215.07,2215.07,2205.82,2209.75,2215.07,2224.44,2205.82,2220.38
2026-04-09 17:34:00,2207.1,2209.77,2206.2,2209.75,2215.07,2215.07,2205.82,2209.75,2215.07,2224.44,2205.82,2220.38
2026-04-09 17:35:00,2209.76,2212.37,2209.76,2211.56,2209.76,2224.44,2209.76,2221.17,2215.07,2224.44,2205.82,2220.38
2026-04-09 17:36:00,2211.77,2219.89,2211.77,2219.15,2209.76,2224.44,2209.76,2221.17,2215.07,2224.44,2205.82,2220.38
2026-04-09 17:37:00,2219.11,2219.11,2216.17,2218.05,2209.76,2224.44,2209.76,2221.17,2215.07,2224.44,2205.82,2220.38
2026-04-09 17:38:00,2218.22,2223.41,2218.22,2222.56,2209.76,2224.44,2209.76,2221.17,2215.07,2224.44,2205.82,2220.38
2026-04-09 17:39:00,2222.48,2224.44,2220.93,2221.17,2209.76,2224.44,2209.76,2221.17,2215.07,2224.44,2205.82,2220.38
2026-04-09 17:40:00,2221.07,2221.15,2218.94,2220.91,2221.07,2224.09,2217.51,2220.38,2215.07,2224.44,2205.82,2220.38
2026-04-09 17:41:00,2220.74,2222.23,2217.51,2221.62,2221.07,2224.09,2217.51,2220.38,2215.07,2224.44,2205.82,2220.38
2026-04-09 17:42:00,2221.55,2221.55,2218.8,2220.38,2221.07,2224.09,2217.51,2220.38,2215.07,2224.44,2205.82,2220.38
2026-04-09 17:43:00,2219.9,2224.09,2219.34,2222.07,2221.07,2224.09,2217.51,2220.38,2215.07,2224.44,2205.82,2220.38
2026-04-09 17:44:00,2221.89,2221.94,2219.91,2220.38,2221.07,2224.09,2217.51,2220.38,2215.07,2224.44,2205.82,2220.38
2026-04-09 17:45:00,2220.21,2222.16,2220.15,2221.29,2220.21,2222.18,2218.37,2220.69,2220.21,2224.13,2217.15,2222.71
2026-04-09 17:46:00,2221.13,2222.1,2221.13,2221.2,2220.21,2222.18,2218.37,2220.69,2220.21,2224.13,2217.15,2222.71
2026-04-09 17:47:00,2220.96,2222.18,2220.3,2220.89,2220.21,2222.18,2218.37,2220.69,2220.21,2224.13,2217.15,2222.71
2026-04-09 17:48:00,2220.92,2221.23,2218.37,2219.7,2220.21,2222.18,2218.37,2220.69,2220.21,2224.13,2217.15,2222.71
2026-04-09 17:49:00,2219.83,2221.9,2219.83,2220.69,2220.21,2222.18,2218.37,2220.69,2220.21,2224.13,2217.15,2222.71
2026-04-09 17:50:00,2220.6,2220.6,2217.15,2218.47,2220.6,2224.13,2217.15,2221.94,2220.21,2224.13,2217.15,2222.71
2026-04-09 17:51:00,2218.48,2219.7,2218.12,2218.16,2220.6,2224.13,2217.15,2221.94,2220.21,2224.13,2217.15,2222.71
2026-04-09 17:52:00,2218.29,2221.2,2218.27,2220.54,2220.6,2224.13,2217.15,2221.94,2220.21,2224.13,2217.15,2222.71
2026-04-09 17:53:00,2220.52,2224.13,2220.07,2220.07,2220.6,2224.13,2217.15,2221.94,2220.21,2224.13,2217.15,2222.71
2026-04-09 17:54:00,2220.03,2221.94,2219.85,2221.94,2220.6,2224.13,2217.15,2221.94,2220.21,2224.13,2217.15,2222.71
2026-04-09 17:55:00,2221.91,2222.32,2220.55,2220.6,2221.91,2223.69,2218.86,2222.71,2220.21,2224.13,2217.15,2222.71
2026-04-09 17:56:00,2220.54,2221.32,2219.15,2219.56,2221.91,2223.69,2218.86,2222.71,2220.21,2224.13,2217.15,2222.71
2026-04-09 17:57:00,2219.55,2221.33,2218.86,2221.33,2221.91,2223.69,2218.86,2222.71,2220.21,2224.13,2217.15,2222.71
2026-04-09 17:58:00,2221.29,2223.69,2221.11,2222.07,2221.91,2223.69,2218.86,2222.71,2220.21,2224.13,2217.15,2222.71
2026-04-09 17:59:00,2222.07,2222.71,2221.92,2222.71,2221.91,2223.69,2218.86,2222.71,2220.21,2224.13,2217.15,2222.71
2026-04-09 18:00:00,2222.68,2223.23,2219.23,2219.23,2222.68,2223.23,2203.34,2206.98,2222.68,2223.23,2203.34,2206.77
2026-04-09 18:01:00,2219.29,2219.35,2214.77,2214.77,2222.68,2223.23,2203.34,2206.98,2222.68,2223.23,2203.34,2206.77
2026-04-09 18:02:00,2214.78,2215.9,2210.76,2212.37,2222.68,2223.23,2203.34,2206.98,2222.68,2223.23,2203.34,2206.77
2026-04-09 18:03:00,2212.44,2212.92,2208.7,2209.23,2222.68,2223.23,2203.34,2206.98,2222.68,2223.23,2203.34,2206.77
2026-04-09 18:04:00,2209.34,2209.34,2203.34,2206.98,2222.68,2223.23,2203.34,2206.98,2222.68,2223.23,2203.34,2206.77
2026-04-09 18:05:00,2207.15,2209.25,2206.86,2208.52,2207.15,2211.55,2205.48,2209.87,2222.68,2223.23,2203.34,2206.77
2026-04-09 18:06:00,2208.6,2211.55,2208.28,2209.9,2207.15,2211.55,2205.48,2209.87,2222.68,2223.23,2203.34,2206.77
2026-04-09 18:07:00,2209.64,2210.12,2207.77,2207.98,2207.15,2211.55,2205.48,2209.87,2222.68,2223.23,2203.34,2206.77
2026-04-09 18:08:00,2207.89,2208.81,2205.48,2206.51,2207.15,2211.55,2205.48,2209.87,2222.68,2223.23,2203.34,2206.77
2026-04-09 18:09:00,2206.46,2210.28,2205.71,2209.87,2207.15,2211.55,2205.48,2209.87,2222.68,2223.23,2203.34,2206.77
2026-04-09 18:10:00,2209.94,2211.57,2209.35,2210.5,2209.94,2211.57,2205.35,2206.77,2222.68,2223.23,2203.34,2206.77
2026-04-09 18:11:00,2210.55,2211.3,2207.32,2207.51,2209.94,2211.57,2205.35,2206.77,2222.68,2223.23,2203.34,2206.77
2026-04-09 18:12:00,2207.29,2208.06,2206.72,2207.41,2209.94,2211.57,2205.35,2206.77,2222.68,2223.23,2203.34,2206.77
2026-04-09 18:13:00,2207.53,2207.53,2205.99,2206.8,2209.94,2211.57,2205.35,2206.77,2222.68,2223.23,2203.34,2206.77
2026-04-09 18:14:00,2206.83,2207.3,2205.35,2206.77,2209.94,2211.57,2205.35,2206.77,2222.68,2223.23,2203.34,2206.77
2026-04-09 18:15:00,2206.95,2207.71,2205.53,2205.53,2206.95,2211.79,2204.95,2208.97,2206.95,2211.79,2201.11,2208.43
2026-04-09 18:16:00,2205.26,2209.04,2204.95,2208.74,2206.95,2211.79,2204.95,2208.97,2206.95,2211.79,2201.11,2208.43
2026-04-09 18:17:00,2208.75,2210.07,2208.51,2208.76,2206.95,2211.79,2204.95,2208.97,2206.95,2211.79,2201.11,2208.43
2026-04-09 18:18:00,2208.69,2211.79,2208.69,2210.59,2206.95,2211.79,2204.95,2208.97,2206.95,2211.79,2201.11,2208.43
2026-04-09 18:19:00,2210.88,2210.92,2208.27,2208.97,2206.95,2211.79,2204.95,2208.97,2206.95,2211.79,2201.11,2208.43
2026-04-09 18:20:00,2208.96,2208.96,2206.53,2206.74,2208.96,2208.96,2201.11,2204.35,2206.95,2211.79,2201.11,2208.43
2026-04-09 18:21:00,2206.96,2207.4,2205.51,2206.1,2208.96,2208.96,2201.11,2204.35,2206.95,2211.79,2201.11,2208.43
2026-04-09 18:22:00,2206.18,2206.18,2201.42,2201.85,2208.96,2208.96,2201.11,2204.35,2206.95,2211.79,2201.11,2208.43
2026-04-09 18:23:00,2201.89,2204.44,2201.11,2202.62,2208.96,2208.96,2201.11,2204.35,2206.95,2211.79,2201.11,2208.43
2026-04-09 18:24:00,2202.7,2204.37,2201.89,2204.35,2208.96,2208.96,2201.11,2204.35,2206.95,2211.79,2201.11,2208.43
2026-04-09 18:25:00,2204.5,2205.05,2201.55,2202.2,2204.5,2210.32,2201.55,2208.43,2206.95,2211.79,2201.11,2208.43
2026-04-09 18:26:00,2202.35,2206.37,2202.35,2204.17,2204.5,2210.32,2201.55,2208.43,2206.95,2211.79,2201.11,2208.43
2026-04-09 18:27:00,2204.31,2205.71,2204.31,2205.33,2204.5,2210.32,2201.55,2208.43,2206.95,2211.79,2201.11,2208.43
2026-04-09 18:28:00,2205.45,2210.32,2205.45,2209.67,2204.5,2210.32,2201.55,2208.43,2206.95,2211.79,2201.11,2208.43
2026-04-09 18:29:00,2209.45,2209.48,2208.0,2208.43,2204.5,2210.32,2201.55,2208.43,2206.95,2211.79,2201.11,2208.43
2026-04-09 18:30:00,2208.34,2208.77,2207.28,2208.4,2208.34,2210.16,2201.73,2205.87,2208.34,2210.16,2201.73,2204.89
2026-04-09 18:31:00,2208.29,2209.91,2207.72,2209.78,2208.34,2210.16,2201.73,2205.87,2208.34,2210.16,2201.73,2204.89
2026-04-09 18:32:00,2209.64,2210.16,2207.27,2207.27,2208.34,2210.16,2201.73,2205.87,2208.34,2210.16,2201.73,2204.89
2026-04-09 18:33:00,2207.16,2207.16,2201.73,2202.23,2208.34,2210.16,2201.73,2205.87,2208.34,2210.16,2201.73,2204.89
2026-04-09 18:34:00,2202.32,2205.88,2202.32,2205.87,2208.34,2210.16,2201.73,2205.87,2208.34,2210.16,2201.73,2204.89
2026-04-09 18:35:00,2205.89,2207.15,2204.71,2206.79,2205.89,2209.25,2204.71,2208.05,2208.34,2210.16,2201.73,2204.89
2026-04-09 18:36:00,2206.77,2208.1,2206.4,2206.76,2205.89,2209.25,2204.71,2208.05,2208.34,2210.16,2201.73,2204.89
2026-04-09 18:37:00,2206.75,2207.06,2205.72,2207.06,2205.89,2209.25,2204.71,2208.05,2208.34,2210.16,2201.73,2204.89
2026-04-09 18:38:00,2206.99,2208.24,2205.94,2205.94,2205.89,2209.25,2204.71,2208.05,2208.34,2210.16,2201.73,2204.89
2026-04-09 18:39:00,2205.85,2209.25,2205.44,2208.05,2205.89,2209.25,2204.71,2208.05,2208.34,2210.16,2201.73,2204.89
2026-04-09 18:40:00,2208.07,2208.74,2206.14,2206.44,2208.07,2208.91,2203.2,2204.89,2208.34,2210.16,2201.73,2204.89
2026-04-09 18:41:00,2206.48,2206.75,2204.74,2206.2,2208.07,2208.91,2203.2,2204.89,2208.34,2210.16,2201.73,2204.89
2026-04-09 18:42:00,2206.11,2208.91,2206.01,2207.99,2208.07,2208.91,2203.2,2204.89,2208.34,2210.16,2201.73,2204.89
2026-04-09 18:43:00,2207.98,2208.05,2204.48,2204.54,2208.07,2208.91,2203.2,2204.89,2208.34,2210.16,2201.73,2204.89
2026-04-09 18:44:00,2204.55,2204.91,2203.2,2204.89,2208.07,2208.91,2203.2,2204.89,2208.34,2210.16,2201.73,2204.89
2026-04-09 18:45:00,2204.89,2206.77,2204.1,2205.98,2204.89,2206.77,2200.14,2206.67,2204.89,2207.61,2200.14,2206.49
2026-04-09 18:46:00,2205.75,2206.22,2202.79,2202.81,2204.89,2206.77,2200.14,2206.67,2204.89,2207.61,2200.14,2206.49
2026-04-09 18:47:00,2202.79,2205.3,2200.14,2203.75,2204.89,2206.77,2200.14,2206.67,2204.89,2207.61,2200.14,2206.49
2026-04-09 18:48:00,2203.75,2205.57,2203.75,2205.17,2204.89,2206.77,2200.14,2206.67,2204.89,2207.61,2200.14,2206.49
2026-04-09 18:49:00,2204.98,2206.77,2204.23,2206.67,2204.89,2206.77,2200.14,2206.67,2204.89,2207.61,2200.14,2206.49
2026-04-09 18:50:00,2206.77,2206.79,2205.5,2205.98,2206.77,2206.79,2203.95,2206.05,2204.89,2207.61,2200.14,2206.49
2026-04-09 18:51:00,2205.72,2205.92,2203.95,2204.58,2206.77,2206.79,2203.95,2206.05,2204.89,2207.61,2200.14,2206.49
2026-04-09 18:52:00,2204.46,2205.85,2204.46,2205.85,2206.77,2206.79,2203.95,2206.05,2204.89,2207.61,2200.14,2206.49
2026-04-09 18:53:00,2205.89,2206.47,2204.91,2205.71,2206.77,2206.79,2203.95,2206.05,2204.89,2207.61,2200.14,2206.49
2026-04-09 18:54:00,2205.61,2206.05,2204.82,2206.05,2206.77,2206.79,2203.95,2206.05,2204.89,2207.61,2200.14,2206.49
2026-04-09 18:55:00,2206.22,2206.88,2205.29,2205.89,2206.22,2207.61,2205.29,2206.49,2204.89,2207.61,2200.14,2206.49
2026-04-09 18:56:00,2205.7,2207.4,2205.66,2206.68,2206.22,2207.61,2205.29,2206.49,2204.89,2207.61,2200.14,2206.49
2026-04-09 18:57:00,2206.71,2207.47,2206.38,2206.48,2206.22,2207.61,2205.29,2206.49,2204.89,2207.61,2200.14,2206.49
2026-04-09 18:58:00,2206.67,2207.0,2206.17,2207.0,2206.22,2207.61,2205.29,2206.49,2204.89,2207.61,2200.14,2206.49
2026-04-09 18:59:00,2206.99,2207.61,2205.9,2206.49,2206.22,2207.61,2205.29,2206.49,2204.89,2207.61,2200.14,2206.49
2026-04-09 19:00:00,2206.36,2206.36,2203.83,2205.24,2206.36,2209.29,2203.83,2208.84,2206.36,2220.31,2203.83,2214.57
2026-04-09 19:01:00,2205.31,2208.53,2204.7,2207.41,2206.36,2209.29,2203.83,2208.84,2206.36,2220.31,2203.83,2214.57
2026-04-09 19:02:00,2207.49,2209.27,2207.36,2208.6,2206.36,2209.29,2203.83,2208.84,2206.36,2220.31,2203.83,2214.57
2026-04-09 19:03:00,2208.41,2208.65,2207.31,2208.59,2206.36,2209.29,2203.83,2208.84,2206.36,2220.31,2203.83,2214.57
2026-04-09 19:04:00,2208.47,2209.29,2208.22,2208.84,2206.36,2209.29,2203.83,2208.84,2206.36,2220.31,2203.83,2214.57
2026-04-09 19:05:00,2208.82,2210.14,2207.34,2209.43,2208.82,2218.02,2207.34,2216.39,2206.36,2220.31,2203.83,2214.57
2026-04-09 19:06:00,2209.51,2210.35,2209.44,2210.1,2208.82,2218.02,2207.34,2216.39,2206.36,2220.31,2203.83,2214.57
2026-04-09 19:07:00,2210.09,2212.63,2208.7,2211.5,2208.82,2218.02,2207.34,2216.39,2206.36,2220.31,2203.83,2214.57
2026-04-09 19:08:00,2211.53,2216.16,2211.53,2215.53,2208.82,2218.02,2207.34,2216.39,2206.36,2220.31,2203.83,2214.57
2026-04-09 19:09:00,2215.5,2218.02,2214.99,2216.39,2208.82,2218.02,2207.34,2216.39,2206.36,2220.31,2203.83,2214.57
2026-04-09 19:10:00,2216.39,2220.31,2214.81,2218.75,2216.39,2220.31,2213.4,2214.57,2206.36,2220.31,2203.83,2214.57
2026-04-09 19:11:00,2218.72,2218.72,2216.3,2217.23,2216.39,2220.31,2213.4,2214.57,2206.36,2220.31,2203.83,2214.57
2026-04-09 19:12:00,2217.23,2217.23,2213.71,2214.98,2216.39,2220.31,2213.4,2214.57,2206.36,2220.31,2203.83,2214.57
2026-04-09 19:13:00,2215.27,2215.27,2213.92,2214.21,2216.39,2220.31,2213.4,2214.57,2206.36,2220.31,2203.83,2214.57
